3783112,408,318,403,0,0
3783252,348,316,399,0,0
3783392,352,314,396,0,0
3783532,348,309,391,0,0
3783672,348,312,396,0,0
3783808,353,318,404,0,0
3783952,352,310,395,0,0
3784216,348,308,383,0,0
3785152,353,319,399,0,0
3786088,350,309,384,0,0
3787020,355,312,387,0,0
3787956,352,312,397,0,0
3788892,348,321,399,0,0
3789832,349,319,391,0,0
3790760,344,312,396,0,0
3791696,347,312,402,0,0
3792632,348,307,380,0,0
3793568,351,312,390,0,0
3794500,353,313,388,0,0
3795436,350,310,389,0,0
3796372,345,312,397,0,0
3797308,348,313,393,0,0
3798240,352,319,407,0,0
3799176,349,307,382,0,0
3800112,344,312,414,0,0
3801048,352,310,396,0,0
3801980,349,315,391,0,0
3802916,348,315,390,0,0
3804788,351,312,397,0,0
3805724,352,310,397,0,0
3806656,348,307,396,0,0
3807592,351,313,397,0,0
3808528,348,315,384,0,0
3809464,339,302,375,0,0
3810396,348,323,401,0,0
3811340,351,307,390,0,0
3812268,351,312,391,0,0
3813200,348,316,384,0,0
3814136,348,306,391,0,0
3815072,345,305,380,0,0
3816008,351,318,399,0,0
3816944,352,312,392,0,0
3817876,353,308,393,0,0
3818812,364,329,410,0,0
3819748,346,319,391,0,0
3820684,352,314,401,0,0
3821616,351,318,388,0,0
3822552,350,309,384,0,0
3823488,350,312,388,0,0
3824420,352,316,392,0,0
3825356,342,306,386,0,0
3826292,348,307,391,0,0
3827228,347,310,391,0,0
3828164,355,307,391,0,0
3829096,344,310,398,0,0
3830032,345,312,400,0,0
3830968,353,312,387,0,0
3831904,352,311,384,0,0
3832844,350,312,391,0,0
3833772,347,313,392,0,0
3834708,349,312,385,0,0
3835640,352,313,390,0,0
3836576,351,315,396,0,0
3837512,345,307,395,0,0
3838448,336,295,390,0,0
3839384,356,319,399,0,0
3840316,352,318,404,0,0
3841252,351,307,391,0,0
3842188,352,311,396,0,0
3843124,355,316,396,0,0
3844056,355,319,401,0,0
3844992,351,312,385,0,0
3845928,350,307,396,0,0
3846864,353,322,412,0,0
3847796,344,304,377,0,0
3848732,354,307,391,0,0
3849668,355,313,396,0,0
3850604,352,307,396,0,0
3851536,344,316,399,0,0
3852472,349,318,399,0,0
3853408,348,312,393,0,0
3854348,352,319,395,0,0
3855276,347,312,399,0,0
3856212,352,312,390,0,0
3857148,345,312,395,0,0
3858080,352,321,409,0,0
3859016,340,306,385,0,0
3859952,363,331,389,0,0
3860888,351,313,399,0,0
3861824,349,317,396,0,0
3862756,345,316,399,0,0
3863692,345,308,390,0,0
3864628,347,313,396,0,0
3865560,345,316,398,0,0
3866496,352,313,397,0,0
3867432,345,304,380,0,0
3868368,340,307,407,0,0
3870236,353,315,406,0,0
3871172,352,316,399,0,0
3872108,344,310,391,0,0
3873044,352,308,396,0,0
3873976,348,319,399,0,0
3874912,345,312,393,0,0
3875852,350,313,385,0,0
3876780,353,316,388,0,0
3877716,350,316,387,0,0
3878652,337,310,422,0,0
3879588,355,310,396,0,0
3880520,334,303,403,0,0
3881456,353,315,388,0,0
3882392,352,319,408,0,0
3883328,352,319,406,0,0
3884260,346,308,382,0,0
3885196,350,316,395,0,0
3886132,352,312,396,0,0
3887068,352,312,393,0,0
3888000,350,319,403,0,0
3888936,347,307,387,0,0
3889872,348,319,391,0,0
3890808,350,319,399,0,0
3891740,350,312,402,0,0
3892676,343,305,381,0,0
3893612,347,314,393,0,0
3894548,348,313,390,0,0
3895484,347,312,401,0,0
3896416,351,308,390,0,0
3897360,345,308,387,0,0
3898288,353,310,399,0,0
3899220,355,308,391,0,0
3900156,335,308,426,0,0
3901092,352,319,400,0,0
3902028,351,309,382,0,0
3902964,353,313,387,0,0
3903896,352,316,396,0,0
3904832,348,315,387,0,0
3905768,348,310,388,0,0
3906704,344,316,398,0,0
3907636,354,315,399,0,0
3908572,352,319,385,0,0
3909508,363,319,371,0,0
3910440,348,306,388,0,0
3911376,355,308,393,0,0
3912312,349,304,390,0,0
3913248,347,309,391,0,0
3914184,348,312,396,0,0
3915116,349,316,403,0,0
3916052,351,318,399,0,0
3916988,345,312,398,0,0
3917924,347,308,391,0,0
3918864,354,313,404,0,0
3919792,347,309,388,0,0
3920728,351,308,393,0,0
3921660,354,315,395,0,0
3922596,348,311,390,0,0
3923532,350,310,397,0,0
3924468,345,313,399,0,0
3925404,348,316,398,0,0
3926336,345,312,394,0,0
3927272,352,314,389,0,0
3928208,344,310,387,0,0
3929144,348,316,399,0,0
3930076,355,308,387,0,0
3931012,352,317,400,0,0
3931948,352,318,399,0,0
3932880,344,305,380,0,0
3933816,350,319,396,0,0
3935688,348,316,396,0,0
3936624,347,316,402,0,0
3937556,347,311,384,0,0
3938492,353,310,394,0,0
3939428,350,313,396,0,0
3940368,344,316,400,0,0
3941296,352,310,384,0,0
3942232,353,308,391,0,0
3943168,352,316,391,0,0
3944100,351,312,399,0,0
3945036,353,316,391,0,0
3945972,347,309,384,0,0
3946908,344,303,380,0,0
3947844,353,309,390,0,0
3948776,355,319,411,0,0
3949712,350,316,400,0,0
3950648,352,320,408,0,0
3951580,344,315,388,0,0
3952516,350,307,391,0,0
3953452,353,312,391,0,0
3954388,345,315,397,0,0
3955324,348,319,398,0,0
3956256,347,316,399,0,0
3957192,348,312,398,0,0
3958128,352,319,411,0,0
3959064,350,321,391,0,0
3959996,344,312,397,0,0
3960932,348,319,400,0,0
3961872,355,319,408,0,0
3962800,352,312,391,0,0
3963736,353,321,408,0,0
3964672,348,313,396,0,0
3965608,351,316,404,0,0
3966540,352,313,399,0,0
3967476,347,312,397,0,0
3968412,357,319,399,0,0
3969348,339,316,422,0,0
3970284,352,309,393,0,0
3971216,353,311,399,0,0
3972152,352,318,398,0,0
3973088,348,319,380,0,0
3974024,346,309,399,0,0
3974956,350,314,399,0,0
3975892,352,313,387,0,0
3976828,352,321,408,0,0
3977764,355,319,401,0,0
3978696,344,303,375,0,0
3979632,365,319,371,0,0
3980568,348,305,396,0,0
3981504,354,308,394,0,0
3982436,348,305,380,0,0
3983380,355,307,391,0,0
3984308,353,312,384,0,0
3985240,347,312,399,0,0
3986176,352,310,395,0,0
3987112,352,312,385,0,0
3988048,348,312,393,0,0
3988984,355,309,391,0,0
3989916,353,318,401,0,0
3990852,350,313,391,0,0
3991788,350,305,387,0,0
3992724,355,305,391,0,0
3993656,347,312,393,0,0
3994592,351,312,395,0,0
3995528,355,315,396,0,0
3996464,354,316,397,0,0
3997396,350,308,398,0,0
3998332,346,307,391,0,0
3999268,358,329,389,0,0
4000204,359,311,368,0,0
4001136,351,316,393,0,0
4002072,355,318,400,0,0
4003008,350,316,387,0,0
4003944,352,305,391,0,0
4004884,352,312,384,0,0
4005812,345,316,403,0,0
4006748,350,308,396,0,0
4007680,351,317,385,0,0
4008616,354,306,391,0,0
4009552,348,310,391,0,0
4010488,361,313,374,0,0
4011420,345,311,394,0,0
4012356,342,305,384,0,0
4013292,351,318,388,0,0
4014228,352,308,396,0,0
4015164,356,321,407,0,0
4016096,348,315,405,0,0
4017032,350,312,393,0,0
4017968,353,312,396,0,0
4018904,347,310,389,0,0
4019836,352,308,390,0,0
4020772,348,307,393,0,0
4021708,355,307,388,0,0
4022644,352,310,398,0,0
4023576,353,312,391,0,0
4024512,352,316,390,0,0
4025448,350,316,387,0,0
4026388,356,316,399,0,0
4027316,344,310,393,0,0
4028252,355,318,403,0,0
4029188,358,306,393,0,0
4030120,342,319,424,0,0
4031056,343,305,384,0,0
4031992,347,307,386,0,0
4032928,353,312,393,0,0
4033864,352,307,393,0,0
4034796,348,314,391,0,0
4035732,350,305,390,0,0
4036668,348,307,391,0,0
4037600,348,319,387,0,0
4038536,352,307,387,0,0
4039472,355,304,391,0,0
4040408,348,313,403,0,0
4041340,346,312,402,0,0
4042276,348,313,399,0,0
4043212,349,307,395,0,0
4044148,352,312,384,0,0
4045084,353,313,391,0,0
4046016,347,313,389,0,0
4046952,353,306,391,0,0
4047892,349,313,402,0,0
4048820,341,316,398,0,0
4049756,351,323,401,0,0
4050692,348,309,382,0,0
4051628,348,312,391,0,0
4052560,352,316,398,0,0
4053496,348,310,403,0,0
4054432,348,316,398,0,0
4055368,348,313,398,0,0
4056304,348,313,392,0,0
4057236,349,316,398,0,0
4058172,353,309,393,0,0
4059108,343,315,403,0,0
4060040,348,312,386,0,0
4060976,348,312,399,0,0
4061912,347,308,390,0,0
4062848,351,313,388,0,0
4063784,347,313,402,0,0
4064716,353,313,396,0,0
4065652,351,310,398,0,0
4066588,347,312,391,0,0
4067524,347,312,404,0,0
4068456,351,307,384,0,0
4069396,347,311,403,0,0
4070328,352,317,396,0,0
4071260,347,315,399,0,0
4072196,345,311,399,0,0
4073132,348,307,394,0,0
4074068,352,308,396,0,0
4075004,350,312,386,0,0
4075936,352,311,384,0,0
4076872,355,308,398,0,0
4077808,355,315,395,0,0
4078744,354,310,379,0,0
4079676,352,307,385,0,0
4080612,355,311,381,0,0
4081548,348,307,399,0,0
4082480,352,305,387,0,0
4083416,347,312,403,0,0
4084352,348,312,395,0,0
4085288,352,310,384,0,0
4086224,352,312,393,0,0
4087156,353,308,393,0,0
4088092,351,315,386,0,0
4089028,352,312,391,0,0
4089964,348,308,387,0,0
4090900,348,310,396,0,0
4091832,348,313,397,0,0
4092768,348,307,393,0,0
4093700,352,305,391,0,0
4094636,352,310,397,0,0
4095572,352,316,390,0,0
4096508,348,305,391,0,0
4097440,347,311,401,0,0
4098376,353,312,396,0,0
4099312,358,319,402,0,0
4100248,355,309,396,0,0
4101184,353,316,388,0,0
4102116,352,312,393,0,0
4103052,348,315,399,0,0
4103988,351,316,399,0,0
4104924,347,316,402,0,0
4105856,355,316,396,0,0
4106792,348,316,390,0,0
4107728,346,313,398,0,0
4108664,340,304,419,0,0
4109596,344,307,388,0,0
4110532,340,319,412,0,0
4111468,355,312,389,0,0
