6775528,415,319,397,0,0
6775668,348,319,398,0,0
6775816,349,316,404,0,0
6775960,350,316,396,0,0
6776100,359,319,391,0,0
6776236,353,323,408,0,0
6776376,352,312,385,0,0
6776632,359,321,398,0,0
6777568,359,323,402,0,0
6778504,359,327,406,0,0
6779436,359,325,406,0,0
6780372,355,318,396,0,0
6781308,348,312,384,0,0
6782244,348,313,384,0,0
6783176,353,321,399,0,0
6784112,358,326,403,0,0
6785048,356,327,405,0,0
6785984,352,321,398,0,0
6786916,348,314,385,0,0
6787852,350,314,387,0,0
6788788,357,323,406,0,0
6789724,355,316,391,0,0
6790656,356,313,384,0,0
6791592,352,313,384,0,0
6792528,358,323,399,0,0
6793464,359,327,406,0,0
6794396,350,316,387,0,0
6795332,353,316,393,0,0
6796268,355,319,399,0,0
6797204,352,318,387,0,0
6798136,348,314,387,0,0
6799072,354,323,404,0,0
6800008,359,323,396,0,0
6800944,347,315,391,0,0
6801876,361,326,406,0,0
6802812,347,312,382,0,0
6803748,352,318,391,0,0
6804684,350,313,385,0,0
6805616,359,326,402,0,0
6806552,350,313,387,0,0
6807488,359,324,403,0,0
6808424,351,312,386,0,0
6809356,352,319,396,0,0
6810292,353,321,397,0,0
6811228,353,318,396,0,0
6812164,352,318,390,0,0
6813096,352,319,397,0,0
6814032,352,312,384,0,0
6814968,359,326,403,0,0
6815904,348,316,391,0,0
6816836,355,321,403,0,0
6817772,357,316,387,0,0
6818708,355,319,398,0,0
6819644,354,319,391,0,0
6820576,344,310,375,0,0
6821512,353,313,384,0,0
6822448,359,321,396,0,0
6823384,354,312,387,0,0
6824316,351,316,391,0,0
6825252,351,316,390,0,0
6826188,352,316,387,0,0
6827124,356,322,393,0,0
6828056,355,319,398,0,0
6828992,352,316,387,0,0
6829928,359,327,408,0,0
6830864,360,332,409,0,0
6831796,350,317,393,0,0
6832732,352,313,384,0,0
6833668,350,315,387,0,0
6834604,350,313,384,0,0
6835536,359,326,401,0,0
6836472,355,319,393,0,0
6837408,353,316,385,0,0
6838344,352,314,384,0,0
6839276,352,323,396,0,0
6840212,356,319,391,0,0
6841148,359,327,408,0,0
6842084,348,315,384,0,0
6843016,352,319,391,0,0
6843952,350,317,387,0,0
6844888,358,327,405,0,0
6845824,359,321,397,0,0
6846756,351,316,390,0,0
6847692,361,327,400,0,0
6848628,350,316,388,0,0
6849564,361,327,406,0,0
6850496,344,307,372,0,0
6851432,358,326,401,0,0
6852368,350,314,385,0,0
6853304,359,323,398,0,0
6854236,349,316,392,0,0
6855172,359,323,397,0,0
6856108,351,315,388,0,0
6857044,355,323,399,0,0
6857976,356,321,399,0,0
6858912,359,324,399,0,0
6859848,350,316,386,0,0
6860784,352,307,377,0,0
6861716,355,321,401,0,0
6862652,352,315,387,0,0
6863588,359,322,396,0,0
6864524,355,316,385,0,0
6865456,351,315,386,0,0
6866392,357,323,399,0,0
6867328,353,317,391,0,0
6868264,358,320,398,0,0
6869196,359,327,407,0,0
6870132,355,316,384,0,0
6871068,363,324,399,0,0
6872004,356,321,393,0,0
6872936,359,319,391,0,0
6873872,352,316,384,0,0
6874808,359,324,402,0,0
6875744,355,319,395,0,0
6876676,358,319,393,0,0
6877612,363,326,403,0,0
6878548,360,324,399,0,0
6879484,359,323,399,0,0
6880416,353,322,398,0,0
6881352,350,314,384,0,0
6882288,358,329,412,0,0
6883224,353,319,391,0,0
6884156,356,321,399,0,0
6885092,356,323,403,0,0
6886028,359,327,403,0,0
6886964,351,316,393,0,0
6887896,358,319,392,0,0
6888832,361,326,408,0,0
6889768,353,316,385,0,0
6890704,369,335,435,0,0
6891636,351,312,383,0,0
6892572,350,316,391,0,0
6893508,358,321,392,0,0
6894444,352,315,391,0,0
6895376,359,321,398,0,0
6896312,353,319,394,0,0
6897248,356,321,396,0,0
6898184,359,323,401,0,0
6899116,359,323,401,0,0
6900052,364,326,404,0,0
6900988,352,312,383,0,0
6901924,358,326,405,0,0
6902856,355,315,384,0,0
6903792,359,318,390,0,0
6904728,350,317,390,0,0
6905664,359,324,402,0,0
6906596,352,315,384,0,0
6907532,359,321,399,0,0
6908468,352,319,393,0,0
6909404,359,321,394,0,0
6910336,351,313,391,0,0
6911272,356,324,404,0,0
6912208,363,327,404,0,0
6913144,354,318,391,0,0
6914076,355,319,395,0,0
6915012,353,316,390,0,0
6915948,361,326,404,0,0
6916884,352,319,396,0,0
6917816,352,313,384,0,0
6918752,354,319,396,0,0
6919688,355,319,391,0,0
6920624,350,316,386,0,0
6921556,363,328,407,0,0
6922492,352,313,385,0,0
6923428,353,319,393,0,0
