9497740,396,315,396,0,0
9497884,344,315,399,0,0
9498024,344,307,391,0,0
9498160,352,316,403,0,0
9498300,352,318,406,0,0
9498436,355,318,403,0,0
9498576,350,312,390,0,0
9498848,344,305,389,0,0
9499780,350,315,397,0,0
9500716,343,308,391,0,0
9501652,348,307,384,0,0
9502588,355,310,391,0,0
9503520,348,309,391,0,0
9504456,353,313,396,0,0
9506328,347,313,398,0,0
9507260,347,312,397,0,0
9508196,356,318,403,0,0
9509132,344,307,387,0,0
9510068,350,316,401,0,0
9511000,352,308,387,0,0
9511944,349,310,389,0,0
9512872,347,319,404,0,0
9513808,350,312,387,0,0
9514740,346,312,398,0,0
9515676,344,307,387,0,0
9516612,355,313,394,0,0
9517548,352,312,391,0,0
9518480,350,316,402,0,0
9519416,348,304,384,0,0
9520352,344,305,384,0,0
9521288,355,308,376,0,0
9522220,349,302,391,0,0
9523156,350,312,395,0,0
9524092,346,311,391,0,0
9525028,351,313,391,0,0
9525960,348,315,398,0,0
9526896,354,313,390,0,0
9527832,350,319,407,0,0
9528768,345,307,388,0,0
9529700,347,311,390,0,0
9530636,364,327,419,0,0
9531572,347,305,384,0,0
9532508,355,319,403,0,0
9533448,353,312,391,0,0
9534376,345,312,393,0,0
9535312,350,312,387,0,0
9536248,350,316,402,0,0
9537180,348,310,388,0,0
9538116,348,307,390,0,0
9539052,352,313,397,0,0
9539988,356,319,407,0,0
9540920,359,324,393,0,0
9541856,355,313,397,0,0
9542792,352,316,403,0,0
9543728,351,308,385,0,0
9544660,353,319,405,0,0
9545596,344,307,384,0,0
9546532,345,307,385,0,0
9547468,350,312,396,0,0
9548400,351,315,395,0,0
9549336,345,306,385,0,0
9550272,345,308,389,0,0
9551208,356,317,400,0,0
9552140,355,307,374,0,0
9553076,356,316,398,0,0
9554012,350,312,396,0,0
9554952,352,316,393,0,0
9555880,349,315,399,0,0
9556816,351,314,397,0,0
9557752,353,315,398,0,0
9558688,344,310,387,0,0
9559620,352,320,407,0,0
9560556,354,311,385,0,0
9561492,358,309,377,0,0
9562428,348,301,382,0,0
9563360,355,315,397,0,0
9564296,348,310,385,0,0
9565232,352,316,399,0,0
9566168,355,319,401,0,0
